Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,15/08/2016,15/08/2016,,"5,027.40",USD,"241-DIVIDEND Our Ref : US00287Y1091 1607/ /COUP/3/ 12,600 ABBVIE for securities account LX003111651 Ex Date : 13/07/2016 Unit price : 0.57000000 USD Gross : 7,182.00 USD Tax : 30.0000",FR10608381002,,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,22/08/2016,19/08/2016,,"4,560.00",USD,"241-DIVIDEND Our Ref : IE00B8KQN827 1608/ /COUP/1/ 10,000 EATON CORPORATION for securities account LX003111651 Ex Date : 03/08/2016 Unit price : 0.57000000 USD Gross : 5,700.00 USD Tax : 20.0000",FR10627863002,,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,22/08/2016,22/08/2016,,"2,075.15",USD,"241-DIVIDEND Our Ref : US1491231015 1607/ /COUP/3/ 3,850 CATERPILLAR for securities account LX003111651 Ex Date : 18/07/2016 Unit price : 0.77000000 USD Gross : 2,964.50 USD Tax : 30.0000",FR10631098002,,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,18/08/2016,18/08/2016,989.87,,EUR,110-Ext.Ref:FSF151259000174 Our Ref: userEMO INT007563875TRX Transfer of EUR 989.87 in favour of CACEIS BANK LUX ./F713/ERNST AND YOUNG LUXEMBOURG/PREPARATION OF VAT REGISTRATION,007563875/007701,FSF151259000174,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,18/08/2016,18/08/2016,238.47,,EUR,511-VRT000000188486-FSF- Transfer of EUR 238.47 in favour of REGISTER AND TRANSFER AGENT FEES ./F222/MAINTENANCE COMPTE INVESTISS EUR TA 2T16,VRT188486,20160818151262,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,19/08/2016,19/08/2016,,"434,999.54",EUR,"LU1240908902 SUB 3,189.38 shares TFC DHARMARESEARCH User:admind I0000033308 / 8575724",,0618493000,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,24/08/2016,24/08/2016,"208,398.89",,EUR,"231-PURCH 3,000 SANOFI Your Ref : YMIDL3GJ7ZRT00 Our Ref : 2705100066950900 FR0000120578 SANOFI for securities account LX003111651 Trade Date : 22/08/2016 Unit price : 69.30689 EUR",066950900,YMIDL3GJ7ZRT00,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,24/08/2016,24/08/2016,,"199,998.96",EUR,"LU1240908902 SUB 1,467.99 shares TFC DHARMARESEARCH User:admind I0000001857 / 8654701",,0618493000,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,24/08/2016,24/08/2016,,"348,539.99",EUR,"232-SALE 3,700 MICHELIN Your Ref : YMIDL3GJ7BU700 Our Ref : 2705100066950836 FR0000121261 MICHELIN for securities account LX003111651 Trade Date : 22/08/2016 Unit price : 94.228266 EUR",066950836,YMIDL3GJ7BU700,25/08/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,24/08/2016,24/08/2016,"199,153.08",,EUR,"231-PURCH 4,000 AIRBUS GROUP Your Ref : YMIDL3GJ7LRI00 Our Ref : 2705100066950879 NL0000235190 AIRBUS GROUP for securities account LX003111651 Trade Date : 22/08/2016 Unit price : 49.773338 EUR",066950879,YMIDL3GJ7LRI00,25/08/2016,
0031116,TFC DHARMARESEARCH EQUITY FUND,IBAN LU81 007S 0031 1160 5CHF,24/08/2016,24/08/2016,"221,368.89",,CHF,"231-PURCH 2,850 NOVARTIS Your Ref : YMIDL3GJ7SQN00 Our Ref : 2705100066950883 CH0012005267 NOVARTIS for securities account LX003111651 Trade Date : 22/08/2016 Unit price : 77.65 CHF",066950883,YMIDL3GJ7SQN00,25/08/2016,
