Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,17/01/2017,17/01/2017,,"3,640.00",USD,MARGE CACEIS d riv s list s Du 16/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,18/01/2017,18/01/2017,"3,920.00",,USD,MARGE CACEIS d riv s list s Du 18/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,19/01/2017,19/01/2017,,"1,560.00",USD,MARGE CACEIS d riv s list s Du 19/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,20/01/2017,20/01/2017,"2,000.00",,USD,MARGE CACEIS d riv s list s Du 20/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,23/01/2017,23/01/2017,,"1,720.00",USD,MARGE CACEIS d riv s list s Du 23/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,24/01/2017,24/01/2017,"1,560.00",,USD,MARGE CACEIS d riv s list s Du 24/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,25/01/2017,25/01/2017,,"5,460.00",USD,"241-DIVIDEND Our Ref : US17275R1023 1701/ /COUP/1/ 30,000 CISCO SYSTEMS for securities account LX003111651 Ex Date : 04/01/2017 Unit price : 0.26000000 USD Gross : 7,800.00 USD Tax : 30.0000",FR11205146002,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,25/01/2017,25/01/2017,,"5,040.00",USD,MARGE CACEIS d riv s list s Du 25/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,26/01/2017,26/01/2017,,"7,720.00",USD,MARGE CACEIS d riv s list s Du 26/01/2017 .,,,27/01/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,17/01/2017,17/01/2017,"57,370.20",,EUR,DEPOSIT CACEIS d riv s list s Du 17/01/2017 .,,,27/01/2017,
