Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/08/2017,28/08/2017,,"1,700.00",USD,MARGE CACEIS derives listes Du 28/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,29/08/2017,29/08/2017,,"1,200.00",USD,MARGE CACEIS derives listes Du 29/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,30/08/2017,30/08/2017,,"3,400.00",USD,MARGE CACEIS derives listes Du 30/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,31/08/2017,01/09/2017,,"2,261.23",USD,"Interest statement Period from 01/08/2017 to 31/08/2017 Credit interest : 2,261.23 USD Debit interest : 0.00 USD Credit int adjustment : 0.00 USD Debit int adjustment : 0.00 USD",WGSIN02AUPSPAY,WGS02AUPS,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,31/08/2017,31/08/2017,,"8,700.00",USD,MARGE CACEIS derives listes Du 31/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,01/09/2017,01/09/2017,,"14,300.00",USD,MARGE CACEIS derives listes Du 01/09/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,04/09/2017,01/09/2017,,"2,168.25",USD,"241-DIVIDEND Our Ref : US4824801009 1708/ /COUP/3/ 5,250 KLA TENCOR for securities account LX003111651 Ex Date : 11/08/2017 Unit price : 0.59000000 USD Gross : 3,097.50 USD Tax : 30.0000",FR12202545002,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,04/09/2017,01/09/2017,,"5,936.00",USD,"241-DIVIDEND Our Ref : US7170811035 1708/ /COUP/1/ 26,500 PFIZER for securities account LX003111651 Ex Date : 02/08/2017 Unit price : 0.32000000 USD Gross : 8,480.00 USD Tax : 30.0000",FR12200011002,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,04/09/2017,01/09/2017,,"4,959.50",USD,"241-DIVIDEND Our Ref : US4581401001 1708/ /COUP/3/ 26,000 INTEL for securities account LX003111651 Ex Date : 03/08/2017 Unit price : 0.27250000 USD Gross : 7,085.00 USD Tax : 30.0000",FR12200923002,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,05/09/2017,05/09/2017,,"4,100.00",USD,MARGE CACEIS derives listes Du 04/09/2017 .,,,06/09/2017,
0031116,TFC DHARMARESEARCH EQUITY FUND,IBAN LU31 007S 0031 1160 8SEK,31/08/2017,01/09/2017,"1,890.41",,SEK,"Interest statement Period from 01/08/2017 to 31/08/2017 Credit interest : -1,890.41 SEK Debit interest : 0.00 SEK Credit int adjustment : 0.00 SEK Debit int adjustment : 0.00 SEK",WGSIN02AUPVPAY,WGS02AUPV,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,28/08/2017,28/08/2017,"3,380.00",,EUR,MARGE CACEIS derives listes Du 28/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,28/08/2017,28/08/2017,,216.00,EUR,DEPOSIT CACEIS derives listes Du 28/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,29/08/2017,29/08/2017,"23,660.00",,EUR,MARGE CACEIS derives listes Du 29/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,29/08/2017,29/08/2017,,"1,512.00",EUR,DEPOSIT CACEIS derives listes Du 29/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,30/08/2017,30/08/2017,,"1,782.10",EUR,DEPOSIT CACEIS derives listes Du 30/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,30/08/2017,30/08/2017,"27,885.00",,EUR,MARGE CACEIS derives listes Du 30/08/2017 .,,,06/09/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,31/08/2017,01/09/2017,340.15,,EUR,Interest statement Period from 01/08/2017 to 31/08/2017 Credit interest : -340.15 EUR Debit interest : 0.00 EUR Credit int adjustment : 0.00 EUR Debit int adjustment : 0.00 EUR,WGSIN02AUQ0PAY,WGS02AUQ0,06/09/2017,
