Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,02/05/2017,02/05/2017,,"8,320.00",USD,MARGE CACEIS derives listes Du 02/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,03/05/2017,03/05/2017,"1,430.00",,USD,MARGE CACEIS derives listes Du 03/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,04/05/2017,04/05/2017,"3,380.00",,USD,MARGE CACEIS derives listes Du 04/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,05/05/2017,05/05/2017,,"2,990.00",USD,MARGE CACEIS derives listes Du 05/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,08/05/2017,08/05/2017,,"15,860.00",USD,MARGE CACEIS derives listes Du 08/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,09/05/2017,09/05/2017,"3,510.00",,USD,MARGE CACEIS derives listes Du 09/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,10/05/2017,10/05/2017,"2,210.00",,USD,MARGE CACEIS derives listes Du 10/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,11/05/2017,11/05/2017,,"2,600.00",USD,MARGE CACEIS derives listes Du 11/05/2017 .,,,12/05/2017,
0031116,TFC DHARMARESEARCH EQUITY FUND,IBAN LU31 007S 0031 1160 8SEK,04/05/2017,04/05/2017,,"85,340.00",SEK,"241-DIVIDEND Our Ref : SE0006886750 1704/ /COUP/1/ 25,100 ATLAS COPCO A for securities account LX003111651 Ex Date : 27/04/2017 Unit price : 3.40000000 SEK Gross : 85,340.00 SEK Tax : 0",FR11646278006,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,03/05/2017,03/05/2017,,"15,330.00",EUR,MARGE CACEIS derives listes Du 03/05/2017 .,,,12/05/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,03/05/2017,03/05/2017,979.40,,EUR,DEPOSIT CACEIS derives listes Du 03/05/2017 .,,,12/05/2017,
