Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,20/10/2017,20/10/2017,,400.00,USD,MARGE CACEIS derives listes Du 20/10/2017 .,,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,23/10/2017,23/10/2017,,"13,500.00",USD,999-MARGE CACEIS derives listes Du 23/10/2017 .,DL06824429001,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,24/10/2017,24/10/2017,"10,600.00",,USD,999-MARGE CACEIS derives listes Du 24/10/2017 .,DL06828346001,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,25/10/2017,25/10/2017,,"3,900.00",USD,MARGE CACEIS derives listes Du 25/10/2017 .,,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,25/10/2017,25/10/2017,"1,000,000.00",,USD,"332-WGS000035927205-BOM- SPOT FOREIGN EXCHANGE : your purchase of EUR 850,774.20 against USD 1,000,000.00 at the rate of USD/EUR 1.17540000 Transaction date : 23/10/2017 Value date : 25/10/2017",WGS035927205,WGSVB50VS,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,25/10/2017,25/10/2017,,"5,684.00",USD,"241-DIVIDEND Our Ref : US17275R1023 1710/ /COUP/3/ 28,000 CISCO SYSTEMS for securities account LX003111651 Ex Date : 04/10/2017 Unit price : 0.29000000 USD Gross : 8,120.00 USD Tax : 30.0000",FR12407540002,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,26/10/2017,26/10/2017,"8,800.00",,USD,MARGE CACEIS derives listes Du 26/10/2017 .,,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,26/10/2017,25/10/2017,,"5,376.00",USD,"241-DIVIDEND Our Ref : US3696041033 1709/ /COUP/3/ 32,000 GENERAL ELECTRIC for securities account LX003111651 Ex Date : 15/09/2017 Unit price : 0.24000000 USD Gross : 7,680.00 USD Tax : 30.0000",FR12407196002,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,27/10/2017,27/10/2017,,"3,100.00",USD,MARGE CACEIS derives listes Du 27/10/2017 .,,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/10/2017,20/10/2017,"18,590.00",,EUR,MARGE CACEIS derives listes Du 20/10/2017 .,,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/10/2017,20/10/2017,,"1,156.00",EUR,DEPOSIT CACEIS derives listes Du 20/10/2017 .,,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,23/10/2017,19/10/2017,"5,232.35",,EUR,"110-Ext.Ref:F603 TAB Q3 2017 Our Ref: userI23 INT011213609I23 Transfer of EUR 5,232.35 in favour of CACEIS EXTERNAL PAYMENT F603 - TAXE ABONNEMENT Q3 2017",011213609/011423,F603 TAB Q3 2017,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,23/10/2017,23/10/2017,630.60,,EUR,999-DEPOSIT CACEIS derives listes Du 23/10/2017 .,DL06825721001,,30/10/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,23/10/2017,23/10/2017,,"10,140.00",EUR,999-MARGE CACEIS derives listes Du 23/10/2017 .,DL06824428001,,30/10/2017,
