Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,01/03/2017,01/03/2017,"136,327.49",,GBP,"231-PURCH 30,000 BP Your Ref : YMIDL3YZ0KCA00 Our Ref : 2705100072615400 GB0007980591 BP for securities account LX003111651 Trade Date : 27/02/2017 Unit price : 4.520259 GBP",072615400,YMIDL3YZ0KCA00,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,01/03/2017,01/03/2017,,"138,420.07",GBP,"232-SALE 1,900 RECKITT BENCKISER Your Ref : YMIDL3YZ0O9X00 Our Ref : 2705100072615388 GB00B24CGK77 RECKITT BENCKISER for securities account LX003111651 Trade Date : 27/02/2017 Unit price : 72.875058 GBP",072615388,YMIDL3YZ0O9X00,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,03/03/2017,03/03/2017,,"2,431.00",GBP,"241-DIVIDEND Our Ref : GB00B8C3BL03 1702/ /COUP/1/ 26,000 SAGE GROUP for securities account LX003111651 Ex Date : 09/02/2017 Unit price : 0.09350000 GBP Gross : 2,431.00 GBP Tax : 0",FR11355930002,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/02/2017,28/02/2017,,"2,010.00",USD,MARGE CACEIS d riv s list s Du 28/02/2017 .,,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/02/2017,28/02/2017,2.00,,USD,commissions de courtage,,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/02/2017,28/02/2017,"55,000.00",,USD,DEPOSIT CACEIS d riv s list s Du 28/02/2017 .,,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/02/2017,28/02/2017,"2,010.00",,USD,MARGE CACEIS d riv s list s Du 28/02/2017 .,,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/02/2017,28/02/2017,,2.00,USD,commissions de courtage,,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/02/2017,28/02/2017,,"55,000.00",USD,DEPOSIT CACEIS d riv s list s Du 28/02/2017 .,,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/02/2017,28/02/2017,16.90,,USD,commissions de compensation,,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,01/03/2017,01/03/2017,,"1,512.00",USD,"241-DIVIDEND Our Ref : US4824801009 1702/ /COUP/1/ 4,000 KLA TENCOR for securities account LX003111651 Ex Date : 13/02/2017 Unit price : 0.54000000 USD Gross : 2,160.00 USD Tax : 30.0000",FR11340152002,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,01/03/2017,01/03/2017,,"5,219.20",USD,"241-DIVIDEND Our Ref : US7170811035 1702/ /COUP/1/ 23,300 PFIZER for securities account LX003111651 Ex Date : 01/02/2017 Unit price : 0.32000000 USD Gross : 7,456.00 USD Tax : 30.0000",FR11337810002,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,01/03/2017,01/03/2017,,"2,457.00",USD,"241-DIVIDEND Our Ref : US4824801009 1702/ /COUP/1/ 6,500 KLA TENCOR for securities account LX003111651 Ex Date : 13/02/2017 Unit price : 0.54000000 USD Gross : 3,510.00 USD Tax : 30.0000",FR11340153002,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,01/03/2017,01/03/2017,,"5,824.00",USD,"241-DIVIDEND Our Ref : US4581401001 1702/ /COUP/1/ 32,000 INTEL for securities account LX003111651 Ex Date : 03/02/2017 Unit price : 0.26000000 USD Gross : 8,320.00 USD Tax : 30.0000",FR11338779002,,10/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,01/03/2017,01/03/2017,"4,950.00",,USD,MARGE CACEIS d riv s list s Du 01/03/2017 .,,,10/03/2017,
