Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,15/06/2017,15/06/2017,,"11,250.00",GBP,"241-DIVIDEND Our Ref : GB0000031285 1705/ /COUP/3/ 150,000 ABERDEEN ASSET for securities account LX003111651 Ex Date : 11/05/2017 Unit price : 0.07500000 GBP Gross : 11,250.00 GBP Tax : 0",FR11883551002,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,12/06/2017,12/06/2017,,"2,772.00",USD,"241-DIVIDEND Our Ref : US9130171096 1705/ /COUP/3/ 6,000 UNITED TECHNO. for securities account LX003111651 Ex Date : 17/05/2017 Unit price : 0.66000000 USD Gross : 3,960.00 USD Tax : 30.0000",FR11864214002,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,12/06/2017,12/06/2017,900.00,,USD,MARGE CACEIS derives listes Du 12/06/2017 .,,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,12/06/2017,12/06/2017,,"9,090.00",USD,"241-DIVIDEND Our Ref : NL0009434992 1706/ /COUP/3/ 10,100 LYONDELLBASELL A for securities account LX003111651 Ex Date : 01/06/2017 Unit price : 0.90000000 USD Gross : 9,090.00 USD Tax : 0",FR11866573004,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,12/06/2017,12/06/2017,,"4,414.28",USD,"241-DIVIDEND Our Ref : US1667641005 1705/ /COUP/3/ 5,839 CHEVRON for securities account LX003111651 Ex Date : 17/05/2017 Unit price : 1.08000000 USD Gross : 6,306.12 USD Tax : 30.0000",FR11865136002,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,13/06/2017,13/06/2017,"1,687.50",,USD,MARGE CACEIS derives listes Du 13/06/2017 .,,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,13/06/2017,13/06/2017,15.21,,USD,commissions de compensation,,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,13/06/2017,13/06/2017,1.80,,USD,commissions de courtage,,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,13/06/2017,13/06/2017,,"4,319.70",USD,"241-DIVIDEND Our Ref : US12673P1057 1705/ /COUP/3/ 24,200 C A INC for securities account LX003111651 Ex Date : 23/05/2017 Unit price : 0.25500000 USD Gross : 6,171.00 USD Tax : 30.0000",FR11871199002,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,13/06/2017,13/06/2017,,"43,560.00",USD,DEPOSIT CACEIS derives listes Du 13/06/2017 .,,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,15/06/2017,15/06/2017,,"1,099.00",USD,"241-DIVIDEND Our Ref : US0382221051 1705/ /COUP/1/ 15,700 APPLIED MATERIALS for securities account LX003111651 Ex Date : 23/05/2017 Unit price : 0.10000000 USD Gross : 1,570.00 USD Tax : 30.0000",FR11881872002,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,15/06/2017,13/06/2017,,"3,822.00",USD,"241-DIVIDEND Our Ref : US4781601046 1705/ /COUP/3/ 6,500 JOHNSON JOHNSON for securities account LX003111651 Ex Date : 25/05/2017 Unit price : 0.84000000 USD Gross : 5,460.00 USD Tax : 30.0000",FR11870728002,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,16/06/2017,16/06/2017,,296.00,USD,"241-DIVIDEND Our Ref : GB00B4VLR192 1706/ /COUP/3/ 29,600 ENSCO CL.A for securities account LX003111651 Ex Date : 01/06/2017 Unit price : 0.01000000 USD Gross : 296.00 USD Tax : 0",FR11892507002,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,12/06/2017,12/06/2017,"264,800.60",,EUR,"231-PURCH 2,000 VOLKSWAGEN PRIV. Your Ref : 1019721001 Our Ref : 2705100075649352 DE0007664039 VOLKSWAGEN PRIV. for securities account LX003111651 Trade Date : 08/06/2017 Unit price : 132.202 EUR",075649352,1019721001,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,12/06/2017,12/06/2017,419.70,,EUR,DEPOSIT CACEIS derives listes Du 12/06/2017 .,,,20/06/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,12/06/2017,12/06/2017,,"6,570.00",EUR,MARGE CACEIS derives listes Du 12/06/2017 .,,,20/06/2017,
