Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,22/12/2017,21/12/2017,,"6,699.15",GBP,"241-DIVIDEND Our Ref : GB0007980591 1711/ /COUP/3/ 90,000 BP for securities account LX003111651 Ex Date : 09/11/2017 Unit price : 0.07443500 GBP Gross : 6,699.15 GBP Tax : 0",FR12651725002,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,18/12/2017,15/12/2017,,"3,024.00",USD,"241-DIVIDEND Our Ref : US4878361082 1711/ /COUP/3/ 8,000 KELLOGG for securities account LX003111651 Ex Date : 30/11/2017 Unit price : 0.54000000 USD Gross : 4,320.00 USD Tax : 30.0000",FR12626246002,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,18/12/2017,18/12/2017,,"6,525.00",USD,MARGE CACEIS derives listes Du 18/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,19/12/2017,19/12/2017,,"3,100.00",USD,MARGE CACEIS derives listes Du 19/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,20/12/2017,20/12/2017,"2,575.00",,USD,MARGE CACEIS derives listes Du 20/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,21/12/2017,21/12/2017,625.00,,USD,MARGE CACEIS derives listes Du 21/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,21/12/2017,21/12/2017,,"5,985.00",USD,"241-DIVIDEND Our Ref : US37045V1008 1712/ /COUP/1/ 22,500 GENERAL MOTORS for securities account LX003111651 Ex Date : 07/12/2017 Unit price : 0.38000000 USD Gross : 8,550.00 USD Tax : 30.0000",FR12651967002,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,22/12/2017,22/12/2017,,"1,550.00",USD,MARGE CACEIS derives listes Du 22/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,26/12/2017,26/12/2017,425.00,,USD,MARGE CACEIS derives listes Du 25/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,18/12/2017,18/12/2017,,255.30,EUR,DEPOSIT CACEIS derives listes Du 18/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,18/12/2017,11/12/2017,84.77,,EUR,110-Ext.Ref:PRELT Our Ref: userU4J INT011767003OPE Transfer of EUR 84.77 in favour of CACEIS BANK PARIS PRELT INTERETS DEPOSIT EUREX NOVPRELT INTERETS DEPOSIT EUREX NOVEMBRE,011767003/011987,PRELT,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,18/12/2017,18/12/2017,"4,095.00",,EUR,MARGE CACEIS derives listes Du 18/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,19/12/2017,19/12/2017,"1,271.70",,EUR,DEPOSIT CACEIS derives listes Du 19/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,19/12/2017,19/12/2017,,"99,999.98",EUR,LU1240908902 SUB 622.2 shares TFC DHARMARESEARCH User:admind I0000012013 / 20196970,,0618493000,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,19/12/2017,19/12/2017,,"20,475.00",EUR,MARGE CACEIS derives listes Du 19/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/12/2017,20/12/2017,"8,190.00",,EUR,MARGE CACEIS derives listes Du 20/12/2017 .,,,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/12/2017,20/12/2017,,"24,999.89",EUR,LU1240908902 SUB 154.99 shares TFC DHARMARESEARCH User:admind I0000012013 / 20226367,,0618493000,27/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/12/2017,20/12/2017,,508.70,EUR,DEPOSIT CACEIS derives listes Du 20/12/2017 .,,,27/12/2017,
