Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,17/03/2017,17/03/2017,"1,950.00",,USD,MARGE CACEIS d riv s list s Du 17/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,17/03/2017,17/03/2017,,296.00,USD,"241-DIVIDEND Our Ref : GB00B4VLR192 1703/ /COUP/1/ 29,600 ENSCO CL.A for securities account LX003111651 Ex Date : 02/03/2017 Unit price : 0.01000000 USD Gross : 296.00 USD Tax : 0",FR11410469002,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,20/03/2017,20/03/2017,"5,070.00",,USD,MARGE CACEIS d riv s list s Du 20/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,21/03/2017,21/03/2017,"6,370.00",,USD,MARGE CACEIS d riv s list s Du 21/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,22/03/2017,22/03/2017,,"4,257.22",USD,"241-DIVIDEND Our Ref : US7475251036 1702/ /COUP/1/ 11,475 QUALCOMM for securities account LX003111651 Ex Date : 27/02/2017 Unit price : 0.53000000 USD Gross : 6,081.75 USD Tax : 30.0000",FR11431780002,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,22/03/2017,22/03/2017,"36,530.00",,USD,MARGE CACEIS d riv s list s Du 22/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,23/03/2017,23/03/2017,,520.00,USD,MARGE CACEIS d riv s list s Du 23/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,24/03/2017,24/03/2017,,"5,985.00",USD,"241-DIVIDEND Our Ref : US37045V1008 1703/ /COUP/1/ 22,500 GENERAL MOTORS for securities account LX003111651 Ex Date : 08/03/2017 Unit price : 0.38000000 USD Gross : 8,550.00 USD Tax : 30.0000",FR11443857002,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,24/03/2017,24/03/2017,"3,380.00",,USD,MARGE CACEIS d riv s list s Du 24/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,17/03/2017,17/03/2017,,"18,250.00",EUR,MARGE CACEIS d riv s list s Du 17/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,17/03/2017,17/03/2017,"1,167.90",,EUR,DEPOSIT CACEIS d riv s list s Du 17/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/03/2017,20/03/2017,,"4,380.00",EUR,MARGE CACEIS d riv s list s Du 20/03/2017 .,,,27/03/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/03/2017,20/03/2017,,15.80,EUR,DEPOSIT CACEIS d riv s list s Du 20/03/2017 .,,,27/03/2017,
