Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,19/12/2016,16/12/2016,,"4,758.78",GBP,"241-DIVIDEND Our Ref : GB0007980591 1611/ /COUP/1/ 60,000 BP for securities account LX003111651 Ex Date : 10/11/2016 FX Rate : 0.79313000 Unit price : 0.10000000 USD Gross : 4,758.78 GBP Tax : 0",FR11060762006,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,16/12/2016,16/12/2016,,"2,838.15",USD,"241-DIVIDEND Our Ref : US7475251036 1611/ /COUP/1/ 7,650 QUALCOMM for securities account LX003111651 Ex Date : 28/11/2016 Unit price : 0.53000000 USD Gross : 4,054.50 USD Tax : 30.0000",FR11060545002,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,16/12/2016,16/12/2016,,96.00,USD,"241-DIVIDEND Our Ref : GB00B4VLR192 1612/ /COUP/1/ 9,600 ENSCO CL.A for securities account LX003111651 Ex Date : 01/12/2016 Unit price : 0.01000000 USD Gross : 96.00 USD Tax : 0",FR11061503002,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,16/12/2016,16/12/2016,,"2,560.00",USD,MARGE CACEIS d riv s list s Du 16/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,19/12/2016,19/12/2016,"1,240.00",,USD,MARGE CACEIS d riv s list s Du 19/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,20/12/2016,20/12/2016,,"1,920.00",USD,MARGE CACEIS d riv s list s Du 20/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,21/12/2016,21/12/2016,,"2,560.00",USD,MARGE CACEIS d riv s list s Du 21/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,22/12/2016,22/12/2016,"2,440.00",,USD,MARGE CACEIS d riv s list s Du 22/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,22/12/2016,22/12/2016,,"5,985.00",USD,"241-DIVIDEND Our Ref : US37045V1008 1612/ /COUP/1/ 22,500 GENERAL MOTORS for securities account LX003111651 Ex Date : 05/12/2016 Unit price : 0.38000000 USD Gross : 8,550.00 USD Tax : 30.0000",FR11085011002,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,23/12/2016,23/12/2016,680.00,,USD,MARGE CACEIS d riv s list s Du 23/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,16/12/2016,16/12/2016,,"3,960.00",EUR,MARGE CACEIS d riv s list s Du 16/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,16/12/2016,16/12/2016,92.10,,EUR,DEPOSIT CACEIS d riv s list s Du 16/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,19/12/2016,19/12/2016,360.00,,EUR,MARGE CACEIS d riv s list s Du 19/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,19/12/2016,19/12/2016,,219.60,EUR,DEPOSIT CACEIS d riv s list s Du 19/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/12/2016,20/12/2016,,164.00,EUR,DEPOSIT CACEIS d riv s list s Du 20/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,20/12/2016,20/12/2016,,480.00,EUR,MARGE CACEIS d riv s list s Du 20/12/2016 .,,,26/12/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,21/12/2016,16/12/2016,,"5,701.60",EUR,"241-DIVIDEND Our Ref : GB00B03MLX29 1611/ /COUP/1/ 15,200 ROYAL DUTCH SHEL.A for securities account LX003111651 Ex Date : 10/11/2016 FX Rate : 1.06503512 Unit price : 0.47000000 USD Gross : 6,707.76 EUR Tax : 15.0000",FR11092771004,,26/12/2016,
