Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,06/12/2017,06/12/2017,,"12,000.00",GBP,"331-WGS000036142065-BOM- SPOT FOREIGN EXCHANGE : your purchase of GBP 12,000.00 against EUR 13,698.63 at the rate of GBP/EUR 0.87600000 Transaction date : 04/12/2017 Value date : 06/12/2017",WGS036142065,WGSVB95LL,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,05/12/2017,05/12/2017,31.20,,USD,commissions de courtage,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,05/12/2017,05/12/2017,,"8,325.00",USD,MARGE CACEIS derives listes Du 05/12/2017 .,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,05/12/2017,05/12/2017,,"2,600.00",USD,"241-DIVIDEND Our Ref : GB00BDSFG982 1711/ /COUP/2/ 20,000 TECHNIPFMC for securities account LX003111651 Ex Date : 20/11/2017 Unit price : 0.13000000 USD Gross : 2,600.00 USD Tax : 0",FR12594779002,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,05/12/2017,05/12/2017,263.64,,USD,commissions de compensation,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,05/12/2017,05/12/2017,,"1,172.50",USD,"241-DIVIDEND Our Ref : US6937181088 1711/ /COUP/1/ 6,700 PACCAR INC for securities account LX003111651 Ex Date : 13/11/2017 Unit price : 0.25000000 USD Gross : 1,675.00 USD Tax : 30.0000",FR12571961002,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,06/12/2017,06/12/2017,"226,111.99",,USD,"231-PURCH 2,100 JPMORGAN CHASE Your Ref : YMIDL4OXRTQH00 Our Ref : 2705100080622287 US46625H1005 JPMORGAN CHASE for securities account LX003111651 Trade Date : 04/12/2017 Unit price : 107.662376 USD",080622287,YMIDL4OXRTQH00,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,06/12/2017,06/12/2017,"226,522.00",,USD,231-PURCH 900 GOLDMAN SACHS Your Ref : YMIDL4OXROYY00 Our Ref : 2705100080622256 US38141G1040 GOLDMAN SACHS for securities account LX003111651 Trade Date : 04/12/2017 Unit price : 251.68 USD,080622256,YMIDL4OXROYY00,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,06/12/2017,06/12/2017,"217,591.33",,USD,"231-PURCH 4,100 MORGAN STANLEY Your Ref : YMIDL4OXRB8M00 Our Ref : 2705100080622317 US6174464486 MORGAN STANLEY for securities account LX003111651 Trade Date : 04/12/2017 Unit price : 53.061056 USD",080622317,YMIDL4OXRB8M00,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,06/12/2017,06/12/2017,"2,475.00",,USD,MARGE CACEIS derives listes Du 06/12/2017 .,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,06/12/2017,06/12/2017,"222,630.32",,USD,"231-PURCH 2,900 CITIGROUP Your Ref : YMIDL4OXRJK000 Our Ref : 2705100080622241 US1729674242 CITIGROUP for securities account LX003111651 Trade Date : 04/12/2017 Unit price : 76.759076 USD",080622241,YMIDL4OXRJK000,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,07/12/2017,07/12/2017,,225.00,USD,MARGE CACEIS derives listes Du 07/12/2017 .,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,08/12/2017,08/12/2017,"212,238.00",,USD,"231-PURCH 4,100 MORGAN STANLEY Your Ref : YMIDL4PABETF00 Our Ref : 2705100080732564 US6174464486 MORGAN STANLEY for securities account LX003111651 Trade Date : 06/12/2017 Unit price : 51.755366 USD",080732564,YMIDL4PABETF00,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,08/12/2017,08/12/2017,"221,139.50",,USD,"231-PURCH 2,900 CITIGROUP Your Ref : YMIDL4PABW5M00 Our Ref : 2705100080732554 US1729674242 CITIGROUP for securities account LX003111651 Trade Date : 06/12/2017 Unit price : 76.245 USD",080732554,YMIDL4PABW5M00,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,08/12/2017,08/12/2017,"221,522.50",,USD,"231-PURCH 2,100 JPMORGAN CHASE Your Ref : YMIDL4PABNK800 Our Ref : 2705100080732558 US46625H1005 JPMORGAN CHASE for securities account LX003111651 Trade Date : 06/12/2017 Unit price : 105.476905 USD",080732558,YMIDL4PABNK800,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,08/12/2017,08/12/2017,"221,534.50",,USD,231-PURCH 900 GOLDMAN SACHS Your Ref : YMIDL4PABVCH00 Our Ref : 2705100080732570 US38141G1040 GOLDMAN SACHS for securities account LX003111651 Trade Date : 06/12/2017 Unit price : 246.138333 USD,080732570,YMIDL4PABVCH00,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,08/12/2017,08/12/2017,,"2,575.00",USD,MARGE CACEIS derives listes Du 08/12/2017 .,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,11/12/2017,11/12/2017,,"2,695.00",USD,"241-DIVIDEND Our Ref : US30231G1022 1711/ /COUP/3/ 5,000 EXXON MOBIL for securities account LX003111651 Ex Date : 10/11/2017 Unit price : 0.77000000 USD Gross : 3,850.00 USD Tax : 30.0000",FR12597444002,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,11/12/2017,11/12/2017,2.00,,USD,commissions de courtage,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,11/12/2017,11/12/2017,,"2,925.00",USD,MARGE CACEIS derives listes Du 11/12/2017 .,,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,11/12/2017,11/12/2017,,"2,940.00",USD,"241-DIVIDEND Our Ref : US9130171096 1711/ /COUP/3/ 6,000 UNITED TECHNO. for securities account LX003111651 Ex Date : 16/11/2017 Unit price : 0.70000000 USD Gross : 4,200.00 USD Tax : 30.0000",FR12597302002,,15/12/2017,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,11/12/2017,11/12/2017,,"4,074.00",USD,"241-DIVIDEND Our Ref : US2910111044 1711/ /COUP/3/ 12,000 EMERSON ELECTRIC for securities account LX003111651 Ex Date : 16/11/2017 Unit price : 0.48500000 USD Gross : 5,820.00 USD Tax : 30.0000",FR12598225002,,15/12/2017,
