Counterpart Reference,Counterpart Name,IBAN Code,Booking Date,Value Date,Debit,Credit,Currency,Description,Internal Transaction Reference,External Transaction Reference,Prepared Date,Disclaimer
0031116,TFC DharmaResearch Equity Fund,IBAN LU07 007S 0031 1160 3GBP,30/09/2016,30/09/2016,,"5,192.00",GBP,"241-COUPON PAYMENT Our Ref : IE00B0M63060 1609/ /COUP/1/ 40,000 ISH.UK DIV.UCITS for securities account LX003111651 Ex Date : 15/09/2016 Unit price : 0.12980000 GBP Gross : 5,192.00 GBP Tax : 0",FR10771899002,,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,28/09/2016,28/09/2016,,"1,155.00",USD,"241-DIVIDEND Our Ref : US5128071082 1609/ /COUP/1/ 5,500 LAM RESEARCH for securities account LX003111651 Ex Date : 12/09/2016 Unit price : 0.30000000 USD Gross : 1,650.00 USD Tax : 30.0000",FR10759041002,,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,30/09/2016,30/09/2016,,"3,543.75",USD,"241-DIVIDEND Our Ref : US2193501051 1608/ /COUP/1/ 37,500 CORNING for securities account LX003111651 Ex Date : 29/08/2016 Unit price : 0.13500000 USD Gross : 5,062.50 USD Tax : 30.0000",FR10768383002,,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,30/09/2016,01/10/2016,392.93,,USD,Interest statement Period from 01/09/2016 to 30/09/2016 Credit interest : 0.00 USD Debit interest : 392.93 USD Credit int adjustment : 0.00 USD Debit int adjustment : 0.00 USD,WGSIN01YOO2PAY,WGS01YOO2,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,03/10/2016,03/10/2016,,"5,103.00",USD,"241-DIVIDEND Our Ref : US1897541041 1609/ /COUP/1/ 21,600 COACH for securities account LX003111651 Ex Date : 08/09/2016 Unit price : 0.33750000 USD Gross : 7,290.00 USD Tax : 30.0000",FR10777239002,,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,03/10/2016,03/10/2016,,"7,214.40",USD,"241-COUPON PAYMENT Our Ref : IE00B6YX5C33 1609/ /COUP/3/ 8,000 SSGA SPDR SP 500 for securities account LX003111651 Ex Date : 19/09/2016 Unit price : 0.90180000 USD Gross : 7,214.40 USD Tax : 0",FR10778712002,,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU17 007S 0031 1160 1USD,04/10/2016,03/10/2016,,"1,092.00",USD,"241-DIVIDEND Our Ref : US0718131099 1608/ /COUP/1/ 12,000 BAXTER INTL for securities account LX003111651 Ex Date : 31/08/2016 Unit price : 0.13000000 USD Gross : 1,560.00 USD Tax : 30.0000",FR10776667002,,05/10/2016,
0031116,TFC DHARMARESEARCH EQUITY FUND,IBAN LU31 007S 0031 1160 8SEK,30/09/2016,01/10/2016,"1,816.80",,SEK,"Interest statement Period from 01/09/2016 to 30/09/2016 Credit interest : -1,816.80 SEK Debit interest : 0.00 SEK Credit int adjustment : 0.00 SEK Debit int adjustment : 0.00 SEK",WGSIN01YOO5PAY,WGS01YOO5,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,29/09/2016,29/09/2016,50.00,,EUR,511-VRT000000221468-FSF- Transfer of EUR 50.00 in favour of COMMISSIONS DETENTION D'AVOIRS DE T /F908/TAX RECLAIMS - GERMANY 082016,VRT221468,,05/10/2016,
0031116,TFC DharmaResearch Equity Fund,IBAN LU38 007S 0031 1168 5EUR,30/09/2016,01/10/2016,701.35,,EUR,Interest statement Period from 01/09/2016 to 30/09/2016 Credit interest : -701.35 EUR Debit interest : 0.00 EUR Credit int adjustment : 0.00 EUR Debit int adjustment : 0.00 EUR,WGSIN01YOOAPAY,WGS01YOOA,05/10/2016,
0031116,TFC DHARMARESEARCH EQUITY FUND,IBAN LU81 007S 0031 1160 5CHF,30/09/2016,01/10/2016,816.07,,CHF,Interest statement Period from 01/09/2016 to 30/09/2016 Credit interest : -816.07 CHF Debit interest : 0.00 CHF Credit int adjustment : 0.00 CHF Debit int adjustment : 0.00 CHF,WGSIN01YOO4PAY,WGS01YOO4,05/10/2016,
